id	sentence	polarity	irony	chapter
28_173_2486	Tutti i ritrovati, tutte l'astuzie per salvar la roba, riuscivano per lo più inutili, qualche volta portavano danni maggiori.	NEGATIVE	0	28
28_174_2487	I soldati, gente ben più pratica degli stratagemmi anche di questa guerra, frugavano per tutti i buchi delle case, smuravano, diroccavano; conoscevan facilmente negli orti la terra smossa di fresco; andarono fino su per i monti a rubare il bestiame; andarono nelle grotte, guidati da qualche birbante del paese, in cerca di qualche ricco che vi si fosse rimpiattato; lo strascinavano alla sua casa, e con tortura di minacce e di percosse, lo costringevano a indicare il tesoro nascosto.	NEGATIVE	0	28
28_175_2488	Finalmente se n'andavano; erano andati; si sentiva da lontano morire il suono de' tamburi o delle trombe; succedevano alcune ore d'una quiete spaventata; e poi un nuovo maledetto batter di cassa, un nuovo maledetto suon di trombe, annunziava un'altra squadra.	NEGATIVE	0	28
28_176_2489	Questi, non trovando più da far preda, con tanto più furore facevano sperpero del resto, bruciavan le botti votate da quelli, gli usci delle stanze dove non c'era più nulla, davan fuoco anche alle case; e con tanta più rabbia, s'intende, maltrattavan le persone; e così di peggio in peggio, per venti giorni: ché in tante squadre era diviso l'esercito.	NEGATIVE	0	28
28_177_2490	Colico fu la prima terra del ducato, che invasero que' demòni; si gettarono poi sopra Bellano; di là entrarono e si sparsero nella Valsassina, da dove sboccarono nel territorio di Lecco.	NEGATIVE	0	28
33_1_2491	Una notte, verso la fine d'agosto, proprio nel colmo della peste, tornava don Rodrigo a casa sua, in Milano, accompagnato dal fedel Griso, l'uno de' tre o quattro che, di tutta la famiglia, gli eran rimasti vivi.	NEUTRAL	0	33
33_2_2492	Tornava da un ridotto d'amici soliti a straviziare insieme, per passar la malinconia di quel tempo: e ogni volta ce n'eran de' nuovi, e ne mancava de' vecchi.	NEGATIVE	0	33
33_3_2493	Quel giorno, don Rodrigo era stato uno de' più allegri; e tra l'altre cose, aveva fatto rider tanto la compagnia, con una specie d'elogio funebre del conte Attilio, portato via dalla peste, due giorni prima.	MIXED	0	33
33_4_2494	Camminando però, sentiva un mal essere, un abbattimento, una fiacchezza di gambe, una gravezza di respiro, un'arsione interna, che avrebbe voluto attribuir solamente al vino, alla veglia, alla stagione.	NEGATIVE	0	33
33_5_2495	Non aprì bocca, per tutta la strada; e la prima parola, arrivati a casa, fu d'ordinare al Griso che gli facesse lume per andare in camera.	NEUTRAL	0	33
33_6_2496	Quando ci furono, il Griso osservò il viso del padrone, stravolto, acceso, con gli occhi in fuori, e lustri lustri; e gli stava alla lontana: perché, in quelle circostanze, ogni mascalzone aveva dovuto acquistar, come si dice, l'occhio medico.	NEGATIVE	0	33
33_7_2497	«Sto bene, ve',» disse don Rodrigo, che lesse nel fare del Griso il pensiero che gli passava per la mente. 	MIXED	0	33
33_8_2498	«Sto benone; ma ho bevuto, ho bevuto forse un po' troppo.	MIXED	0	33
33_9_2499	C'era una vernaccia!…	POSITIVE	0	33
33_10_2500	Ma, con una buona dormita, tutto se ne va.	POSITIVE	0	33
33_11_2501	Ho un gran sonno…	NEUTRAL	0	33
33_12_2502	Levami un po' quel lume dinanzi, che m'accieca… mi dà una noia…!»	NEGATIVE	0	33
33_13_2503	«Scherzi della vernaccia,» disse il Griso, tenendosi sempre alla larga. «Ma vada a letto subito, ché il dormire le farà bene.»	POSITIVE	0	33
33_14_2504	«Hai ragione: se posso dormire…	POSITIVE	0	33
33_15_2505	Del resto, sto bene.	POSITIVE	0	33
33_16_2506	Metti qui vicino, a buon conto, quel campanello, se per caso, stanotte avessi bisogno di qualche cosa: e sta attento, ve', se mai senti sonare.	NEGATIVE	0	33
33_17_2507	Ma non avrò bisogno di nulla…	POSITIVE	0	33
33_18_2508	Porta via presto quel maledetto lume,» riprese poi, intanto che il Griso eseguiva l'ordine, avvicinandosi meno che poteva. 	NEGATIVE	0	33
33_19_2509	«Diavolo! che m'abbia a dar tanto fastidio!»	NEGATIVE	0	33
33_20_2510	Il Griso prese il lume, e, augurata la buona notte al padrone, se n'andò in fretta, mentre quello si cacciava sotto.	NEGATIVE	0	33
33_21_2511	Ma le coperte gli parvero una montagna.	NEGATIVE	0	33
33_22_2512	Le buttò via, e si rannicchiò, per dormire; ché infatti moriva dal sonno.	NEGATIVE	0	33
33_23_2513	Ma, appena velato l'occhio, si svegliava con un riscossone, come se uno, per dispetto, fosse venuto a dargli una tentennata; e sentiva cresciuto il caldo, cresciuta la smania.	NEGATIVE	0	33
33_24_2514	Ricorreva col pensiero all'agosto, alla vernaccia, al disordine; avrebbe voluto poter dar loro tutta la colpa; ma a queste idee si sostituiva sempre da sé quella che allora era associata con tutte, ch'entrava, per dir così, da tutti i sensi, che s'era ficcata in tutti i discorsi dello stravizio, giacché era ancor più facile prenderla in ischerzo, che passarla sotto silenzio: la peste.	NEGATIVE	0	33
33_25_2515	Dopo un lungo rivoltarsi, finalmente s'addormentò, e cominciò a fare i più brutti e arruffati sogni del mondo.	NEGATIVE	0	33
33_26_2516	E d'uno in un altro, gli parve di trovarsi in una gran chiesa, in su, in su, in mezzo a una folla; di trovarcisi, ché non sapeva come ci fosse andato, come gliene fosse venuto il pensiero, in quel tempo specialmente; e n'era arrabbiato.	NEGATIVE	0	33
33_27_2517	Guardava i circostanti; eran tutti visi gialli, distrutti, con cert'occhi incantati, abbacinati, con le labbra spenzolate; tutta gente con certi vestiti che cascavano a pezzi; e da' rotti si vedevano macchie e bubboni. 	NEGATIVE	0	33
33_28_2518	«Largo canaglia!» gli pareva di gridare, guardando alla porta, ch'era lontana lontana, e accompagnando il grido con un viso minaccioso, senza però moversi, anzi ristringendosi, per non toccar que' sozzi corpi, che già lo toccavano anche troppo da ogni parte.	NEGATIVE	0	33
33_29_2519	Ma nessuno di quegl'insensati dava segno di volersi scostare, e nemmeno d'avere inteso; anzi gli stavan più addosso: e sopra tutto gli pareva che qualcheduno di loro, con le gomita o con altro, lo pigiasse a sinistra, tra il cuore e l'ascella, dove sentiva una puntura dolorosa, e come pesante.	NEGATIVE	0	33
33_30_2520	E se si storceva, per veder di liberarsene, subito un nuovo non so che veniva a puntarglisi al luogo medesimo.	NEGATIVE	0	33
33_31_2521	Infuriato, volle metter mano alla spada; e appunto gli parve che, per la calca, gli fosse andata in su, e fosse il pomo di quella che lo premesse in quel luogo; ma, mettendoci la mano, non ci trovò la spada, e sentì in vece una trafitta più forte.	NEGATIVE	0	33
33_32_2522	Strepitava, era tutt'affannato, e voleva gridar più forte; quando gli parve che tutti que' visi si rivolgessero a una parte.	NEGATIVE	0	33
33_33_2523	Guardò anche lui; vide un pulpito, e dal parapetto di quello spuntar su un non so che di convesso, liscio e luccicante; poi alzarsi e comparir distinta una testa pelata, poi due occhi, un viso, una barba lunga e bianca, un frate ritto, fuor del parapetto fino alla cintola, fra Cristoforo.	NEUTRAL	0	33
33_34_2524	Il quale, fulminato uno sguardo in giro su tutto l'uditorio, parve a don Rodrigo che lo fermasse in viso a lui, alzando insieme la mano, nell'attitudine appunto che aveva presa in quella sala a terreno del suo palazzotto.	NEGATIVE	0	33
33_35_2525	Allora alzò anche lui la mano in furia, fece uno sforzo, come per islanciarsi ad acchiappar quel braccio teso per aria; una voce che gli andava brontolando sordamente nella gola, scoppiò in un grand'urlo; e si destò.	NEGATIVE	0	33
33_36_2526	Lasciò cadere il braccio che aveva alzato davvero; stentò alquanto a ritrovarsi, ad aprir ben gli occhi; chè la luce del giorno già inoltrato gli dava noia, quanto quella della candela, la sera avanti; riconobbe il suo letto, la sua camera; si raccapezzò che tutto era stato un sogno: la chiesa, il popolo, il frate, tutto era sparito; tutto fuorchè una cosa, quel dolore dalla parte sinistra.	NEGATIVE	0	33
33_37_2527	Insieme si sentiva al cuore una palpitazion violenta, affannosa, negli orecchi un ronzìo, un fischìo continuo, un fuoco di dentro, una gravezza in tutte le membra, peggio di quando era andato a letto.	NEGATIVE	0	33
33_38_2528	Esitò qualche momento, prima di guardar la parte dove aveva il dolore; finalmente la scoprì, ci diede un'occhiata paurosa; e vide un sozzo bubbone d'un livido paonazzo.	NEGATIVE	0	33
33_39_2529	L'uomo si vide perduto: il terror della morte l'invase, e, con un senso per avventura più forte, il terrore di diventar preda de' monatti, d'esser portato, buttato al lazzeretto.	NEGATIVE	0	33
33_40_2530	E cercando la maniera d'evitare quest'orribile sorte, sentiva i suoi pensieri confondersi e oscurarsi, sentiva avvicinarsi il momento che non avrebbe più testa, se non quanto bastasse per darsi alla disperazione.	NEGATIVE	0	33
33_41_2531	Afferrò il campanello, e lo scosse con violenza.	NEGATIVE	0	33
33_42_2532	Comparve subito il Griso, il quale stava all'erta.	NEGATIVE	0	33
33_43_2533	Si fermò a una certa distanza dal letto; guardò attentamente il padrone, e s'accertò di quello che, la sera, aveva congetturato.	NEGATIVE	0	33
33_44_2534	«Griso!» disse don Rodrigo, rizzandosi stentatamente a sedere: «tu sei sempre stato il mio fido.»	MIXED	0	33
33_45_2535	«Sì, signore.»	NEUTRAL	0	33
33_46_2536	«T'ho sempre fatto del bene.»	POSITIVE	0	33
33_47_2537	«Per sua bontà.»	POSITIVE	0	33
33_48_2538	«Di te mi posso fidare…!»	MIXED	0	33
33_49_2539	«Diavolo!»	POSITIVE	0	33
33_50_2540	«Sto male, Griso.»	NEGATIVE	0	33
33_51_2541	«Me n'ero accorto.»	NEUTRAL	0	33
33_52_2542	«Se guarisco, ti farò del bene ancor più di quello che te n'ho fatto per il passato.»	POSITIVE	0	33
33_53_2543	Il Griso non rispose nulla, e stette aspettando dove andassero a parare questi preamboli.	NEUTRAL	0	33
33_54_2544	«Non voglio fidarmi d'altri che di te,» riprese don Rodrigo: «fammi un piacere, Griso.»	POSITIVE	0	33
33_55_2545	«Comandi,» disse questo, rispondendo con la formola solita a quell'insolita.	NEUTRAL	0	33
33_56_2546	«Sai dove sta di casa il Chiodo chirurgo?»	NEUTRAL	0	33
33_57_2547	«Lo so benissimo.»	NEUTRAL	0	33
33_58_2548	«È un galantuomo, che, chi lo paga bene, tien segreti gli ammalati.	POSITIVE	0	33
33_59_2549	Va a chiamarlo: digli che gli darò quattro, sei scudi per visita, di più, se di più ne chiede; ma che venga qui subito; e fa la cosa bene, che nessun se n'avveda.»	NEGATIVE	0	33
33_60_2550	«Ben pensato,» disse il Griso: «vo e torno subito.»	POSITIVE	0	33
33_61_2551	«Senti, Griso: dammi prima un po' d'acqua.	NEUTRAL	0	33
33_62_2552	Mi sento un'arsione, che non ne posso più.»	NEGATIVE	0	33
33_63_2553	«No, signore,» rispose il Griso: «niente senza il parere del medico.	NEUTRAL	0	33
33_64_2554	Son mali bisbetici: non c'è tempo da perdere.	NEGATIVE	0	33
33_65_2555	Stia quieto: in tre salti son qui col Chiodo.»	POSITIVE	0	33
33_66_2556	Così detto, uscì, raccostando l'uscio.	NEUTRAL	0	33
33_67_2557	Don Rodrigo, tornato sotto, l'accompagnava con l'immaginazione alla casa del Chiodo, contava i passi, calcolava il tempo.	NEGATIVE	0	33
33_68_2558	Ogni tanto ritornava a guardare il suo bubbone; ma voltava subito la testa dall'altra parte, con ribrezzo.	NEGATIVE	0	33
33_69_2559	Dopo qualche tempo, cominciò a stare in orecchi, per sentire se il chirurgo arrivava: e quello sforzo d'attenzione sospendeva il sentimento del male, e teneva in sesto i suoi pensieri.	MIXED	0	33
33_70_2560	Tutt'a un tratto, sente uno squillo lontano, ma che gli par che venga dalle stanze, non dalla strada.	NEUTRAL	0	33
33_71_2561	Sta attento; lo sente più forte, più ripetuto, e insieme uno stropiccìo di piedi: un orrendo sospetto gli passa per la mente.	NEGATIVE	0	33
33_72_2562	Si rizza a sedere, e si mette ancor più attento; sente un rumor cupo nella stanza vicina, come d'un peso che venga messo giù con riguardo; butta le gambe fuor del letto, come per alzarsi, guarda all'uscio, lo vede aprirsi, vede presentarsi e venire avanti due logori e sudici vestiti rossi, due facce scomunicate, due monatti, in una parola; vede mezza la faccia del Griso che, nascosto dietro un battente socchiuso, riman lì a spiare.	NEGATIVE	0	33
33_73_2563	«Ah traditore infame!…	NEGATIVE	0	33
33_74_2564	Via, canaglia!	NEGATIVE	0	33
33_75_2565	Biondino!	NEGATIVE	0	33
33_76_2566	Carlotto! aiuto! son assassinato!» grida don Rodrigo; caccia una mano sotto il capezzale, per cercare una pistola; l'afferra, la tira fuori; ma al primo suo grido, i monatti avevan preso la rincorsa verso il letto; il più pronto gli è addosso, prima che lui possa far nulla; gli strappa la pistola di mano, la getta lontano, lo butta a giacere, e lo tien lì, gridando, con un versaccio di rabbia insieme e di scherno: «ah birbone! contro i monatti! contro i ministri del tribunale! contro quelli che fanno l'opere di misericordia!»	NEGATIVE	0	33
33_77_2567	«Tienlo bene, fin che lo portiam via,» disse il compagno, andando verso uno scrigno.	NEGATIVE	0	33
33_78_2568	E in quella il Griso entrò, e si mise con lui a scassinar la serratura.	NEGATIVE	0	33
33_79_2569	«Scellerato!» urlò don Rodrigo, guardandolo per di sotto all'altro che lo teneva, e divincolandosi tra quelle braccia forzute. 	NEGATIVE	0	33
33_80_2570	«Lasciatemi ammazzar quell'infame,» diceva quindi ai monatti, «e poi fate di me quel che volete.»	NEGATIVE	0	33
33_81_2571	Poi ritornava a chiamar con quanta voce aveva, gli altri suoi servitori; ma era inutile, perché l'abbominevole Griso gli aveva mandati lontano, con finti ordini del padrone stesso, prima d'andare a fare ai monatti la proposta di venire a quella spedizione, e divider le spoglie.	NEGATIVE	0	33
33_82_2572	«Sta' buono, sta' buono,» diceva allo sventurato Rodrigo l'aguzzino che lo teneva appuntellato sul letto.	NEGATIVE	0	33
33_83_2573	E voltando poi il viso ai due che facevan bottino, gridava: «fate le cose da galantuomini!»	MIXED	0	33
33_84_2574	«Tu! tu!» mugghiava don Rodrigo verso il Griso, che vedeva affaccendarsi a spezzare, a cavar fuori danaro, roba, a far le parti. 	NEGATIVE	0	33
33_85_2575	«Tu! dopo…!	NEGATIVE	0	33
33_86_2576	Ah diavolo dell'inferno!	NEGATIVE	0	33
33_87_2577	Posso ancora guarire! posso guarire!»	MIXED	0	33
33_88_2578	Il Griso non fiatava, e neppure, per quanto poteva, si voltava dalla parte di dove venivan quelle parole.	NEGATIVE	0	33
33_89_2579	«Tienlo forte,» diceva l'altro monatto: «è fuor di sé.»	NEGATIVE	0	33
33_90_2580	Ed era ormai vero.	NEUTRAL	0	33
33_91_2581	Dopo un grand'urlo, dopo un ultimo e più violento sforzo per mettersi in libertà, cadde tutt'a un tratto rifinito e stupido: guardava però ancora, come incantato, e ogni tanto si riscoteva, o si lamentava.	NEGATIVE	0	33
33_92_2582	I monatti lo presero, uno per i piedi, e l'altro per le spalle, e andarono a posarlo sur una barella che avevan lasciata nella stanza accanto; poi uno tornò a prender la preda; quindi, alzato il miserabil peso, lo portaron via.	NEGATIVE	0	33
33_93_2583	Il Griso rimase a scegliere in fretta quel di più che potesse far per lui; fece di tutto un fagotto, e se n'andò.	NEUTRAL	0	33
33_94_2584	Aveva bensì avuto cura di non toccar mai i monatti, di non lasciarsi toccar da loro; ma, in quell'ultima furia del frugare, aveva poi presi, vicino al letto, i panni del padrone, e gli aveva scossi, senza pensare ad altro, per veder se ci fosse danaro.	NEGATIVE	0	33
33_95_2585	C'ebbe però a pensare il giorno dopo, che, mentre stava gozzovigliando in una bettola, gli vennero a un tratto de' brividi, gli s'abbagliaron gli occhi, gli mancaron le forze, e cascò.	NEGATIVE	0	33
33_96_2586	Abbandonato da' compagni, andò in mano de' monatti, che, spogliatolo di quanto aveva indosso di buono, lo buttarono sur un carro; sul quale spirò, prima d'arrivare al lazzeretto, dov'era stato portato il suo padrone.	NEGATIVE	0	33
33_97_2587	Lasciando ora questo nel soggiorno de' guai, dobbiamo andare in cerca d'un altro, la cui storia non sarebbe mai stata intralciata con la sua, se lui non l'avesse voluto per forza; anzi si può dir di certo che non avrebbero avuto storia né l'uno né l'altro: Renzo, voglio dire, che abbiam lasciato al nuovo filatoio, sotto il nome d'Antonio Rivolta.	NEUTRAL	0	33
33_98_2588	C'era stato cinque o sei mesi, salvo il vero; dopo i quali, dichiarata l'inimicizia tra la repubblica e il re di Spagna, e cessato quindi ogni timore di ricerche e d'impegni dalla parte di qui, Bortolo s'era dato premura d'andarlo a prendere, e di tenerlo ancora con sé, e perché gli voleva bene, e perché Renzo, come giovine di talento, e abile nel mestiere, era, in una fabbrica, di grande aiuto al factotum, senza poter mai aspirare a divenirlo lui, per quella benedetta disgrazia di non saper tener la penna in mano.	MIXED	0	33
33_99_2589	Siccome anche questa ragione c'era entrata per qualche cosa, così abbiam dovuto accennarla.	NEUTRAL	0	33
33_100_2590	Forse voi vorreste un Bortolo più ideale: non so che dire: fabbricatevelo.	NEGATIVE	0	33
33_101_2591	Quello era così.	NEUTRAL	0	33
33_102_2592	Renzo era poi sempre rimasto a lavorare presso di lui.	NEUTRAL	0	33
33_103_2593	Più d'una volta, e specialmente dopo aver ricevuta qualcheduna di quelle benedette lettere da parte d'Agnese, gli era saltato il grillo di farsi soldato, e finirla: e l'occasioni non mancavano; ché, appunto in quell'intervallo di tempo, la repubblica aveva avuto bisogno di far gente.	MIXED	0	33
33_104_2594	La tentazione era qualche volta stata per Renzo tanto più forte, che s'era anche parlato d'invadere il milanese; e naturalmente a lui pareva che sarebbe stata una bella cosa, tornare in figura di vincitore a casa sua, riveder Lucia, e spiegarsi una volta con lei.	MIXED	0	33
33_105_2595	Ma Bortolo, con buona maniera, aveva sempre saputo smontarlo da quella risoluzione.	POSITIVE	0	33
33_106_2596	«Se ci hanno da andare,» gli diceva, «ci anderanno anche senza di te, e tu potrai andarci dopo, con tuo comodo; se tornano col capo rotto, non sarà meglio essere stato a casa tua?	NEGATIVE	0	33
33_107_2597	Disperati che vadano a far la strada, non ne mancherà.	MIXED	0	33
33_108_2598	E, prima che ci possan mettere i piedi…!	NEGATIVE	0	33
33_109_2599	Per me, sono eretico: costoro abbaiano; ma sì; lo stato di Milano non è un boccone da ingoiarsi così facilmente.	NEGATIVE	0	33
33_110_2600	Si tratta della Spagna, figliuolo mio: sai che affare è la Spagna?	NEGATIVE	0	33
33_111_2601	San Marco è forte a casa sua; ma ci vuol altro.	MIXED	0	33
33_112_2602	Abbi pazienza: non istai bene qui?…	NEGATIVE	0	33
33_113_2603	Vedo cosa vuoi dire; ma, se è destinato lassù che la cosa riesca, sta' sicuro che, a non far pazzie, riuscirà anche meglio.	POSITIVE	0	33
33_114_2604	Qualche santo t'aiuterà.	POSITIVE	0	33
33_115_2605	Credi pure che non è mestiere per te.	NEGATIVE	0	33
33_116_2606	Ti par che convenga lasciare d'incannar seta, per andare a ammazzare?	NEGATIVE	0	33
33_117_2607	Cosa vuoi fare con quella razza di gente?	NEGATIVE	0	33
33_118_2608	Ci vuol degli uomini fatti apposta.»	NEUTRAL	0	33
33_119_2609	Altre volte Renzo si risolveva d'andar di nascosto, travestito, e con un nome finto.	NEUTRAL	0	33
33_120_2610	Ma anche da questo, Bortolo seppe svolgerlo ogni volta, con ragioni troppo facili a indovinarsi.	POSITIVE	0	33
33_121_2611	Scoppiata poi la peste nel milanese, e appunto, come abbiam detto, sul confine del bergamasco, non tardò molto a passarlo; e… non vi sgomentate, ch'io non vi voglio raccontar la storia anche di questa: chi la volesse, la c'è, scritta per ordine pubblico da un certo Lorenzo Ghirardelli: libro raro però e sconosciuto, quantunque contenga forse più roba che tutte insieme le descrizioni più celebri di pestilenze: da tante cose dipende la celebrità de' libri!	NEGATIVE	0	33
33_122_2612	Quel ch'io volevo dire è che Renzo prese anche lui la peste, si curò da sé, cioè non fece nulla; ne fu in fin di morte, ma la sua buona complessione vinse la forza del male: in pochi giorni, si trovò fuor di pericolo.	MIXED	0	33
33_123_2613	Col tornar della vita, risorsero più che mai rigogliose nell'animo suo le memorie, i desidèri, le speranze, i disegni della vita; val a dire che pensò più che mai a Lucia.	POSITIVE	0	33
33_124_2614	Cosa ne sarebbe di lei, in quel tempo, che il vivere era come un'eccezione?	NEGATIVE	0	33
33_125_2615	E, a così poca distanza, non poterne saper nulla?	NEGATIVE	0	33
33_126_2616	E rimaner, Dio sa quanto, in una tale incertezza!	NEGATIVE	0	33
33_127_2617	E quand'anche questa si fosse poi dissipata, quando, cessato ogni pericolo, venisse a risaper che Lucia fosse in vita; c'era sempre quell'altro mistero, quell'imbroglio del voto.	NEGATIVE	0	33
33_128_2618	– Anderò io, anderò a sincerarmi di tutto in una volta, – disse tra sé, e lo disse prima d'essere ancora in caso di reggersi.	MIXED	0	33
33_129_2619	– Purché sia viva!	NEGATIVE	0	33
33_130_2620	Trovarla, la troverò io; sentirò una volta da lei proprio, cosa sia questa promessa, le farò conoscere che non può stare, e la conduco via con me, lei e quella povera Agnese, se è viva! che m'ha sempre voluto bene, e son sicuro che me ne vuole ancora.	MIXED	0	33
33_131_2621	La cattura? eh! adesso hanno altro da pensare, quelli che son vivi.	MIXED	0	33
33_132_2622	Giran sicuri, anche qui, certa gente, che n'hann'addosso…	NEGATIVE	0	33
33_133_2623	Ci ha a esser salvocondotto solamente per i birboni?	NEGATIVE	0	33
33_134_2624	E a Milano, dicono tutti che l'è una confusione peggio.	NEGATIVE	0	33
33_135_2625	Se lascio scappare una occasion così bella, – (La peste! Vedete un poco come ci fa qualche volta adoprar le parole quel benedetto istinto di riferire e di subordinar tutto a noi medesimi!) – non ne ritorna più una simile! –	MIXED	0	33
33_136_2626	Giova sperare, caro il mio Renzo.	POSITIVE	0	33
33_137_2627	Appena poté strascicarsi, andò in cerca di Bortolo, il quale, fino allora, aveva potuto scansar la peste, e stava riguardato.	POSITIVE	0	33
33_138_2628	Non gli entrò in casa, ma, datogli una voce dalla strada, lo fece affacciare alla finestra. 	NEUTRAL	0	33
33_139_2629	«Ah ah!» disse Bortolo: «l'hai scampata, tu.	POSITIVE	0	33
33_140_2630	Buon per te!»	POSITIVE	0	33
33_141_2631	«Sto ancora un po' male in gambe, come vedi, ma, in quanto al pericolo, ne son fuori.»	MIXED	0	33
33_142_2632	«Eh! vorrei esser io ne' tuoi piedi.	POSITIVE	0	33
33_143_2633	A dire: sto bene, le altre volte, pareva di dir tutto; ma ora conta poco.	NEGATIVE	0	33
33_144_2634	Chi può arrivare a dire: sto meglio; quella sì è una bella parola!»	POSITIVE	0	33
33_145_2635	Renzo, fatto al cugino qualche buon augurio, gli comunicò la sua risoluzione.	POSITIVE	0	33
33_146_2636	«Va', questa volta, che il cielo ti benedica,» rispose quello: «cerca di schivar la giustizia, com'io cercherò di schivare il contagio; e, se Dio vuole che la ci vada bene a tutt'e due, ci rivedremo.»	POSITIVE	0	33
33_147_2637	«Oh! torno sicuro: e se potessi non tornar solo!	POSITIVE	0	33
33_148_2638	Basta; spero.»	POSITIVE	0	33
33_149_2639	«Torna pure accompagnato; che, se Dio vuole, ci sarà da lavorar per tutti, e ci faremo buona compagnia.	POSITIVE	0	33
33_150_2640	Purché tu mi ritrovi, e che sia finito questo diavolo d'influsso!»	MIXED	0	33
33_151_2641	«Ci rivedremo, ci rivedremo; ci dobbiam rivedere!»	POSITIVE	0	33
33_152_2642	«Torno a dire: Dio voglia!»	POSITIVE	0	33
33_153_2643	Per alquanti giorni, Renzo si tenne in esercizio, per esperimentar le sue forze, e accrescerle; e appena gli parve di poter far la strada, si dispose a partire.	NEUTRAL	0	33
33_154_2644	Si mise sotto panni una cintura, con dentro que' cinquanta scudi, che non aveva mai intaccati, e de' quali non aveva mai fatto parola, neppur con Bortolo; prese alcuni altri pochi quattrini, che aveva messi da parte giorno per giorno, risparmiando su tutto; prese sotto il braccio un fagottino di panni; si mise in tasca un benservito, che s'era fatto fare a buon conto, dal secondo padrone, sotto il nome d'Antonio Rivolta; in un taschino de' calzoni si mise un coltellaccio, ch'era il meno che un galantuomo potesse portare a que' tempi; e s'avviò, agli ultimi d'agosto, tre giorni dopo che don Rodrigo era stato portato al lazzeretto.	NEUTRAL	0	33
33_155_2645	Prese verso Lecco, volendo, per non andar così alla cieca a Milano, passar dal suo paese, dove sperava di trovare Agnese viva, e di cominciare a saper da lei qualcheduna delle tante cose che si struggeva di sapere.	MIXED	0	33
33_156_2646	I pochi guariti dalla peste erano, in mezzo al resto della popolazione, veramente come una classe privilegiata.	POSITIVE	0	33
33_157_2647	Una gran parte dell'altra gente languiva o moriva; e quelli ch'erano stati fin allora illesi dal morbo, ne vivevano in continuo timore; andavan riservati, guardinghi, con passi misurati, con visi sospettosi, con fretta ed esitazione insieme: ché tutto poteva esser contro di loro arme di ferita mortale.	NEGATIVE	0	33
33_158_2648	Quegli altri all'opposto, sicuri a un di presso del fatto loro (giacché aver due volte la peste era caso piuttosto prodigioso che raro), giravano per mezzo al contagio franchi e risoluti; come i cavalieri d'un'epoca del medio evo, ferrati fin dove ferro ci poteva stare, e sopra palafreni accomodati anch'essi, per quanto era fattibile, in quella maniera, andavano a zonzo (donde quella loro gloriosa denominazione d'erranti), a zonzo e alla ventura, in mezzo a una povera marmaglia pedestre di cittadini e di villani, che, per ribattere e ammortire i colpi, non avevano indosso altro che cenci.	MIXED	0	33
33_159_2649	Bello, savio ed utile mestiere! mestiere, proprio, da far la prima figura in un trattato d'economia politica.	MIXED	1	33
33_160_2650	Con una tale sicurezza, temperata però dall'inquietudini che il lettore sa, e contristata dallo spettacolo frequente, dal pensiero incessante della calamità comune, andava Renzo verso casa sua, sotto un bel cielo e per un bel paese, ma non incontrando, dopo lunghi tratti di tristissima solitudine, se non qualche ombra vagante piuttosto che persona viva, o cadaveri portati alla fossa, senza onor d'esequie, senza canto, senza accompagnamento.	MIXED	0	33
33_161_2651	A mezzo circa della giornata, si fermò in un boschetto, a mangiare un po' di pane e di companatico che aveva portato con sé.	NEUTRAL	0	33
33_162_2652	Frutte, n'aveva a sua disposizione, lungo la strada, anche più del bisogno: fichi, pesche, susine, mele, quante n'avesse volute; bastava ch'entrasse ne' campi a coglierne, o a raccattarle sotto gli alberi, dove ce n'era come se fosse grandinato; giacché l'anno era straordinariamente abbondante, di frutte specialmente; e non c'era quasi chi se ne prendesse pensiero: anche l'uve nascondevano, per dir così, i pampani, ed eran lasciate in balìa del primo occupante.	POSITIVE	0	33
33_163_2653	Verso sera, scoprì il suo paese.	NEUTRAL	0	33
33_164_2654	A quella vista, quantunque ci dovesse esser preparato, si sentì dare come una stretta al cuore: fu assalito in un punto da una folla di rimembranze dolorose, e di dolorosi presentimenti: gli pareva d'aver negli orecchi que' sinistri tocchi a martello che l'avevan come accompagnato, inseguito, quand'era fuggito da que' luoghi; e insieme sentiva, per dir così, un silenzio di morte che ci regnava attualmente.	NEGATIVE	0	33
33_165_2655	Un turbamento ancor più forte provò allo sboccare sulla piazzetta davanti alla chiesa; e ancora peggio s'aspettava al termine del cammino: chè dove aveva disegnato d'andare a fermarsi, era a quella casa ch'era stato solito altre volte di chiamar la casa di Lucia.	NEGATIVE	0	33
33_166_2656	Ora non poteva esser, tutt'al più, che quella d'Agnese; e la sola grazia, che sperava dal cielo era di trovarcela in vita e in salute.	POSITIVE	0	33
33_167_2657	E in quella casa si proponeva di chiedere alloggio, congetturando bene che la sua non dovesse esser più abitazione che da topi e da faine.	NEGATIVE	0	33
33_168_2658	Non volendo farsi vedere, prese per una viottola di fuori, quella stessa per cui era venuto in buona compagnia, quella notte così fatta, per sorprendere il curato.	NEGATIVE	0	33
33_169_2659	A mezzo circa, c'era da una parte la vigna, e dall'altra la casetta di Renzo; sicché, passando, potrebbe entrare un momento nell'una e nell'altra, a vedere un poco come stesse il fatto suo.	NEUTRAL	0	33
